date,time,weather_string,rain
20190427,15:00,partly sunny.,False
20190427,16:00,partly sunny.,False
20190427,17:00,partly sunny.,False
20190427,18:00,partly sunny.,False
20190427,19:00,partly sunny.,False
20190427,20:00,passing clouds.,False
20190427,21:00,passing clouds.,False
20190427,22:00,passing clouds.,False
20190427,23:00,passing clouds.,False
20190428,1:00,sprinkles. passing clouds.,False
20190428,2:00,light rain. passing clouds.,True
20190428,3:00,passing clouds.,False
20190428,4:00,passing clouds.,False
20190428,5:00,passing clouds.,False
20190428,6:00,passing clouds.,False
20190428,7:00,partly sunny.,False
20190428,8:00,partly sunny.,False
20190428,9:00,partly sunny.,False
20190428,10:00,partly sunny.,False
20190428,11:00,partly sunny.,False
20190428,12:00,partly sunny.,False
20190428,13:00,partly sunny.,False
20190428,14:00,partly sunny.,False
20190428,15:00,partly sunny.,False
20190428,16:00,partly sunny.,False
20190428,17:00,partly sunny.,False
20190428,18:00,partly sunny.,False
20190428,19:00,partly sunny.,False
20190428,20:00,passing clouds.,False
20190428,21:00,passing clouds.,False
20190428,22:00,partly cloudy.,False
20190428,23:00,partly cloudy.,False
20190429,1:00,passing clouds.,False
20190429,2:00,passing clouds.,False
20190429,3:00,passing clouds.,False
20190429,4:00,passing clouds.,False
20190429,5:00,passing clouds.,False
20190429,6:00,passing clouds.,False
20190429,7:00,partly sunny.,False
20190429,8:00,partly sunny.,False
20190429,9:00,partly sunny.,False
20190429,10:00,scattered clouds.,False
20190429,11:00,partly sunny.,False
20190429,12:00,scattered clouds.,False
20190429,13:00,broken clouds.,False
20190429,14:00,broken clouds.,False
20190429,15:00,scattered clouds.,False
20190429,16:00,thundershowers. partly sunny.,True
20190429,17:00,thundershowers. partly sunny.,True
20190429,18:00,thunderstorms. broken clouds.,True
20190429,19:00,thunderstorms. partly sunny.,True
20190429,20:00,light rain. passing clouds.,True
20190429,21:00,passing clouds.,False
20190429,22:00,passing clouds.,False
20190429,23:00,passing clouds.,False
20190430,1:00,passing clouds.,False
20190430,2:00,partly cloudy.,False
20190430,3:00,partly cloudy.,False
20190430,4:00,passing clouds.,False
20190430,5:00,passing clouds.,False
20190430,6:00,passing clouds.,False
20190430,7:00,partly sunny.,False
20190430,8:00,partly sunny.,False
20190430,9:00,broken clouds.,False
20190430,10:00,partly sunny.,False
20190430,11:00,broken clouds.,False
20190430,12:00,partly sunny.,False
20190430,13:00,thundershowers. partly sunny.,True
20190430,14:00,thunderstorms. scattered clouds.,True
20190430,15:00,partly sunny.,False
20190430,16:00,light rain. partly sunny.,True
20190430,17:00,broken clouds.,False
20190430,18:00,partly sunny.,False
20190430,19:00,broken clouds.,False
20190430,20:00,partly cloudy.,False
20190430,21:00,partly cloudy.,False
20190430,22:00,passing clouds.,False
20190430,23:00,passing clouds.,False
